Cesped sintético Sport y Jardín 60 mm - 6.5´ x 20´ Color blanca,M2,"RD$1,010.10",RD$856.02,,Plasticos Comerciales - Materiales generales
Cesped sintético Sport y Jardín 10 mm - 6.5´ x 82´,M2,RD$336.70,RD$285.34,,Plasticos Comerciales - Materiales generales
Cesped sintético Sport y Jardín 10 mm - 13´ x 82´,M2,RD$336.70,RD$285.34,,Plasticos Comerciales - Materiales generales
Cesped sintético Landscaping jardín 35 mm - 6.5´ x 50´,M2,"RD$1,010.10",RD$856.02,,Plasticos Comerciales - Materiales generales
Cesped sintético Landscaping jardín 35 mm - 13´ x 50´,M2,"RD$1,010.10",RD$856.02,,Plasticos Comerciales - Materiales generales
Cesped sintético Landscaping jardín 20 mm - 6.5´ x 50´,M2,RD$673.40,RD$570.68,,Plasticos Comerciales - Materiales generales
Cesped sintético Landscaping jardín 20 mm - 13´ x 50´,M2,RD$673.40,RD$570.68,,Plasticos Comerciales - Materiales generales
Cesped sintético sport-Golf-jardín 15 mm - 6.5´ x 50´,M2,RD$925.93,RD$784.69,,Plasticos Comerciales - Materiales generales
Cesped sintético sport-Golf-jardín 15 mm - 13´ x 50´,M2,RD$925.93,RD$784.69,,Plasticos Comerciales - Materiales generales
Grama tipo bermuda sembrada - Todo Costo,M2,RD$155.00,RD$131.36,,MINIBANNER CON LINK
Coralillos enanos - Suministro,UND,RD$85.00,RD$72.03,,MINIBANNER CON LINK
Palitos chinos - Suministro,UND,RD$78.00,RD$66.10,,MINIBANNER CON LINK
Iris Blanca - Suministro,UND,RD$70.00,RD$59.32,,MINIBANNER CON LINK
Crotos Enanos - Suministro,UND,RD$150.00,RD$127.12,,MINIBANNER CON LINK
Palma Cyca Revoluta - Suministro,UND,"RD$2,300.00","RD$1,949.15",,MINIBANNER CON LINK
Palma Robelina - Suministro,UND,"RD$1,850.00","RD$1,567.80",,MINIBANNER CON LINK
Palma Manila - Suministro,UND,"RD$3,590.00","RD$3,042.37",,MINIBANNER CON LINK
Tierra Negra,M3,RD$950.00,RD$805.08,,MINIBANNER CON LINK
,,,,,
,,COSTO POR M2,,,
DISEÑOS PARA LA CONSTRUCCION,,MIN,MAX,% DEL TOTAL COSTOS DIRECTOS,
Diseño Estructural Residencial - Institucional,,RD$50.00,RD$65.00,NO APLICA,MINIBANNER CON LINK
Diseño Sanitario Residencial - Institucional,,RD$25.00,RD$35.00,0.30%,MINIBANNER CON LINK
Diseño Eléctrico Residencial - Institucional,,RD$25.00,RD$35.00,0.30%,MINIBANNER CON LINK
Diseño de Climatización Residencial - Institucional,,RD$10.00,RD$20.00,0.10%,MINIBANNER CON LINK
Presupuesto General de Obra Residencial - Institucional,,RD$25.00,RD$35.00,0.10%,MINIBANNER CON LINK
